,lp__,ageTheta.1,ageTheta.2,ageTheta.3,timeTheta.1,timeTheta.2,timeTheta.3,timeTheta.4,timeTheta.5,timeTheta.6,timeTheta.7,timeTheta.8,timeTheta.9,timeTheta.10,timeTheta.11,timeTheta.12,timeTheta.13,weightTheta.1,weightTheta.2,weightTheta.3,weightTheta.4,weightTheta.5,weightTheta.6,bodyActivityTheta.1,bodyActivityTheta.2,bodyActivityTheta.3,bodyActivityTheta.4,bodyActivityTheta.5,bodyActivityTheta.6,metabolism.1,speed_loc,speed_error,T_loc,Rt_loc,T_error,RT_error,H_error,H_loc,summer_Mu,summer_std,winter_Mu,winter_std,tempNow_Mu,tempNow_std,nigaTheraml_Alfa,clothLayerTheta.1,clothLayerTheta.2,clothLayerTheta.3,clothLayerTheta.4,clothLayerTheta.5,thermalComf.1,thermalComf_std,lightControlAlfa,luminaireOFFAlfa,BlindOFFAlfa,daylightAlfa,dayLightAvaPro.1,daylight_std,artLights.1,artLights_std,lightLevel_error,latentLightlevel_mu,lightColor_error,lightColor_mu,nigaLightAlfa,LightFeel_mu,LightFeel_std,bImage_mu,bImage_std,colorComf_mu,colorComf_std,visualComf.1,visualComf_std,nigaNoise_Alfa,outNoiseAlfa,noiseNow_mu,noiseNow_std,p_sound_mu,p_sound_error,Gnoise_mu,Gnoise_std,backgNoise_Alfa,acou_isolation.1,acou_isolation_mu,acou_isolation_std,AcousComfort.1,AcousComfort_std,lpg_error,lpg_mu,alcohol_mu,alcohol_error,nitric_mu,nitric_error,ch2o_mu,ch2o_error,voc_mu,voc_error,methane_mu,methane_error,odorAlfa,vocCons.1,vocCons_std,vocCons_shape,co2_error,co2_mu,o2_error,o2_mu,co_mu,co_error,h2_mu,h2_error,airQuality.1,airQuality_mu,airQuality_std,airQuality_skew,a1,a2,a3,a4,acControlAlfa,sleepyAlfa,odorUsuAlfa,nigaAirAlfa,vent_mu,vent_std,aSpNow_mu,aSpNow_std,airQualityComf.1,airQualityComf_std,bComfort.1,bComfort_std,c,c1,c2,b3,b1,b2,acSystem.1,acSystem_std,thermal_isolation.1,thermal_isolation_std,ventSystem.1,ventSystem_std,posterior_log,met_a1,met_a2,met_a3,met_a4,met_const,therm_a1,therm_a2,therm_a3,therm_a4,therm_a5,therm_a6,therm_a7,therm_a8,therm_a9,therm_a10,therm_const,bui_a1,bui_a2,bui_a3,bui_a4,bui_const,light_a1,light_a2,light_a3,light_a4,light_cons,visual_a1,visual_a2,visual_a3,visual_a4,visual_a5,visual_a6,visual_a7,visual_cons,acous_a1,acous_a2,acous_a3,acous_a4,acous_a5,acous_a6,acous_a7,acous_cons,alfa_DayL.1,vocCons_mu,airQualityComf_mu,thermal_isolation_mu,bComfort_mu,ventSystem_mu,AcousComfort_mu,acSystem_mu,mean_acou_isolation_mu,visualComf_mu,thermalComf_mu
11,-2863730000.0,0.726779,0.223333,0.0498882,4.79891e-05,0.114547,0.341924,0.335285,0.2057,0.000473522,3.14368e-05,0.000293129,0.000224107,0.00015357,0.00094154,0.000367464,1.06567e-05,0.189129,0.253559,0.207555,0.116198,0.199754,0.0338041,0.327071,0.120508,0.323591,0.13613,0.049306,0.0433935,0.152786,0.85,0.1,23.3934,26.2563,1.01482,1.54444,0.999993,56.7619,2.75982,0.961001,2.72434,0.775665,2.91551,0.895736,0.510101,0.20521,0.199276,0.0352847,0.00035994,0.55987,-0.355908,1.1958,0.900729,0.526888,0.470009,0.235964,12.5341,2234350.0,-0.482711,5.00098,10.0,0.988301,10,5935.55,0.345934,3.42955,1.08223,2.05333,1.39417,3.7935,1.17655,1.51632,1.15835,0.32751,0.116655,3.01587,1.03425,32.3907,9.9985,3.27511,0.915867,0.193867,-1.50885,10.0108,1.02184,0.0972437,1.15784,0.443493,2.88403,0.0026115,0.00100001,0.367921,0.173543,0.402321,0.0999998,10.0,6.29277,0.263527,0.077316,0.0476425,-0.0401651,1.20484,1.1868,149.994,200.004,0.13359,20.2697,5.06769,1.02464,9.99999,1.0,5.66107,46.7796,9.99995,1.00008,-0.00543692,0.162993,0.807857,-5.16835,0.278508,0.304974,0.139687,0.32642,2.80531,0.931531,1.58114,0.488986,-0.351779,1.19156,-3.26289,1.18151,-0.938904,0.0382289,0.00391479,0.560557,-0.0106622,-0.0183399,3.12965,29.9999,-0.674847,1.14107,0.332333,1.13199,-4.08693,0.692864,0.623361,0.813295,-0.483234,-0.958406,0.0298818,0.00861934,-0.0267814,0.00550542,0.0221529,-0.162128,-0.672556,-0.506356,-0.657744,-0.105868,2.29299,0.0892642,0.0485371,0.070088,0.209959,-1.39903,7.77431e-05,0.802411,0.0813295,0.781726,0.217686,0.419801,3.28741e-05,-0.726251,-0.120332,-0.0971452,0.0691069,-0.411509,0.695298,-0.387571,0.812484,-0.018111,-0.344856,0.420561,-0.00301863,0.125724,-0.405011,0.110905,1.74991,0.00267986,0.0573224,-1.35835,-0.0901809,0.0778281,7.59366,10.0108,0.0465755,0.0349685
12,-2863730000.0,0.723204,0.228521,0.0482751,7.17399e-05,0.118118,0.33311,0.334349,0.212027,0.000430735,4.48616e-05,0.000343205,0.000170795,0.000285798,0.000740691,0.000298125,1.13411e-05,0.193042,0.248953,0.205991,0.117586,0.202392,0.0320366,0.315614,0.13523,0.326748,0.133944,0.04715,0.0413154,0.258903,0.85,0.1,23.3968,25.8344,1.0065,1.57012,0.999998,56.7174,2.76476,0.978644,2.71878,0.772443,2.87918,0.889293,0.498454,0.193836,0.205283,0.0311361,0.000644487,0.569101,-0.411513,1.20405,0.904895,0.527332,0.51934,0.236102,13.3673,4326800.0,0.148701,5.00772,10.0,0.993623,10,5935.59,0.351967,3.43465,1.06266,2.03668,1.37572,3.7764,1.16675,1.51773,1.14811,0.327344,0.115232,3.01824,1.04198,32.346,9.99933,3.28141,0.915595,0.199561,0.0167449,10.0066,1.02161,0.541789,1.15102,0.43249,2.87778,0.00258526,0.0010001,0.366761,0.177123,0.40334,0.0999996,10.0,6.28149,0.262407,0.0758995,0.0512039,0.515858,1.20095,1.23191,149.99,200.004,0.132981,20.2742,5.09957,1.01336,9.99999,1.0,6.33355,46.8136,9.99985,1.00002,-0.0108854,0.0604787,0.883743,-5.08928,0.312431,0.290484,0.152259,0.342255,2.82459,0.941316,1.58447,0.496578,-0.542025,1.16919,-3.5108,1.17059,-0.870694,0.0440813,0.00386075,0.56358,-0.0111055,-0.0193699,2.79139,30.0,-1.21865,1.11736,2.11847,1.13032,-4.42978,0.690557,0.731351,0.520005,-0.470834,-0.638599,0.0243238,0.00928928,-0.0942397,-0.0107992,0.0090116,-0.277854,-0.604944,-0.766597,0.406492,0.148076,5.08607,0.083338,0.078124,0.0202764,0.253396,-1.33471,0.000165632,0.850833,0.0848632,0.813189,0.164771,0.751968,1.89011e-05,-0.4016,-0.172182,-0.105537,0.0400938,-0.233649,0.461742,-0.52082,0.854869,-0.00857642,-0.0787875,0.22903,-0.00699312,0.0531682,-0.38908,0.122617,1.77659,0.0254714,0.0386911,-1.35629,-0.0599204,0.0561634,7.68466,10.0066,0.0313418,0.0441942
13,-2863730000.0,0.704214,0.238378,0.057408,5.21945e-05,0.12586,0.348161,0.315803,0.20638,0.000516309,7.31555e-05,0.000200807,0.00036845,0.00048877,0.00154562,0.000358174,0.000192771,0.198929,0.250933,0.219996,0.104585,0.19018,0.0353766,0.322544,0.124247,0.330754,0.136344,0.0393136,0.0467967,0.263508,0.85,0.1,23.3912,25.4802,1.00509,1.60547,0.999995,56.7354,2.75586,0.994943,2.73291,0.775556,2.906,0.918662,0.524591,0.201235,0.215675,0.0403,0.000183332,0.542606,0.913182,1.19697,0.908789,0.52794,0.454562,0.249524,15.607,12144900.0,-1.07391,5.0023,9.99999,0.993884,10,5935.55,0.351682,3.4007,1.05618,2.10633,1.36926,3.75362,1.18982,0.93049,1.15517,0.32821,0.11349,3.02341,1.01258,32.2628,9.99843,3.27328,0.906308,0.176948,0.184033,10.0063,1.02358,0.345035,1.19033,0.442951,2.88776,0.00257941,0.0010017,0.371896,0.173924,0.400554,0.0999987,10.0,6.19974,0.267066,0.0774613,0.0493879,1.05902,1.20237,1.42814,150.0,200.005,0.133043,20.271,5.09904,1.026,9.99999,1.0,5.64844,46.7838,9.99991,1.00001,-0.00877275,0.839607,0.894615,-6.41864,0.275108,0.299641,0.15079,0.338215,2.80305,0.942876,1.57184,0.497181,-0.442982,1.18337,-1.78729,1.21969,-0.553945,-0.0198833,0.00119761,0.537252,-0.00936446,-0.0179054,3.63152,29.9998,-1.30316,1.12029,-0.756893,1.11303,-4.5561,0.829216,-0.737658,0.591148,-0.894968,0.00737113,0.0218724,0.0079432,-0.063071,-0.0145548,0.0278442,0.114616,-0.351698,-0.934895,-0.890662,-0.00306719,3.04084,0.155828,0.0849986,0.111532,-0.767864,-1.4269,4.55257e-05,0.685534,0.148008,0.710462,0.252528,0.367001,1.2497e-05,-0.216736,-0.105488,-0.127302,0.0504571,-0.0897044,0.447113,-0.656692,0.648357,-0.0218173,0.491105,-0.250262,-0.00325107,0.104988,-0.411371,0.113424,1.72791,-0.0225226,0.0430745,-1.44717,-0.111495,0.0948607,7.93824,10.0063,0.0172302,0.0486602
14,-2863730000.0,0.713527,0.23884,0.0476325,0.000120158,0.120807,0.331673,0.334922,0.209585,0.000353204,4.78855e-05,0.000425846,0.000282561,0.000234645,0.00109017,0.00035156,0.000106113,0.192975,0.254059,0.232782,0.0987288,0.191135,0.0303201,0.3188,0.122711,0.335098,0.130601,0.0488937,0.0438965,-0.143567,0.85,0.1,23.3775,26.4077,1.02833,1.59662,0.999975,56.7297,2.76146,0.99334,2.72646,0.777782,2.9045,0.903702,0.52574,0.212002,0.208544,0.0362892,0.000157724,0.543007,0.303403,1.22868,0.909282,0.529468,0.453791,0.242545,14.923,18740200.0,-0.416154,5.00119,10.0,0.99723,10,5935.83,0.350391,3.41958,1.05502,2.09018,1.36357,3.77517,1.17255,-0.678228,1.12559,0.325878,0.116581,2.97704,1.00453,32.2797,9.99776,3.28418,0.919793,0.194002,0.77181,10.0526,1.0209,-0.576549,1.16308,0.442594,2.8722,0.00258728,0.00100011,0.373873,0.172928,0.401882,0.0999999,10.0,6.33091,0.266072,0.076523,0.0474858,1.08429,1.20368,1.56561,150.0,200.002,0.13326,20.2752,5.10675,1.03535,9.99998,1.0,6.47033,46.798,9.99981,1.00002,-0.0092605,0.707304,0.907528,-6.28313,0.284887,0.302249,0.132628,0.334433,2.81793,0.928564,1.57102,0.499785,-1.00898,1.16254,-2.02384,1.21941,0.0094799,0.0138454,-0.00301182,0.474034,-0.0111577,-0.0148866,3.09051,29.9998,-1.54569,1.12228,-0.701366,1.16377,-5.04025,0.588655,-0.780176,-0.236444,-0.801038,-0.371347,0.017386,0.00513904,-0.0538785,-0.0270065,0.0223779,0.22632,-0.351021,-0.954713,-0.710378,-0.0583918,3.46505,0.138618,0.0783994,0.0859182,-0.539237,-1.47844,0.000132762,0.676934,0.166587,0.649663,0.235392,0.429599,6.37785e-06,-0.549206,-0.127215,-0.11306,0.0528339,-0.0655976,0.6474,-0.542317,0.650976,-0.0254389,0.654607,-0.364322,-0.00323595,0.119945,-0.583558,0.110065,1.75517,-0.047142,0.0459741,-1.47213,-0.111201,0.109086,8.05397,10.0526,-0.00571316,0.0544165
15,-2863730000.0,0.710237,0.239569,0.0501945,0.000101799,0.122309,0.329507,0.331439,0.21405,0.000318398,3.37132e-05,0.000341885,0.000244273,0.000262175,0.000988039,0.000294199,0.000109726,0.192883,0.254078,0.227885,0.102251,0.192216,0.0306871,0.318209,0.122054,0.333242,0.13218,0.0483093,0.0460056,0.0454489,0.85,0.1,23.3747,25.901,1.02874,1.60746,0.999973,56.7077,2.75798,0.989894,2.73362,0.778669,2.90954,0.901292,0.527488,0.216295,0.20756,0.0331656,0.000194893,0.542784,0.565398,1.22509,0.908628,0.538316,0.4293,0.245375,15.0606,17515800.0,-0.407219,5.00131,10.0,0.998638,10,5935.96,0.350386,3.41955,1.06079,2.07482,1.36958,3.78371,1.17285,-0.442715,1.12021,0.324323,0.118694,2.97701,1.00733,32.3133,9.99595,3.27352,0.916204,0.195639,0.70023,10.0739,1.02076,-0.496774,1.16635,0.442575,2.87216,0.00258382,0.00100005,0.373489,0.174025,0.401361,0.0999998,10.0,6.34085,0.26597,0.0769014,0.0491995,1.18556,1.20092,1.50373,150.0,200.003,0.134275,20.2737,5.09803,1.03655,9.99999,1.0,6.49242,46.7957,9.99972,1.00002,-0.00944559,0.708743,0.897427,-6.27366,0.292785,0.308958,0.129847,0.33427,2.83093,0.931953,1.57149,0.499116,-1.11018,1.16112,-2.15675,1.2238,0.0780775,0.0336363,-0.00347567,0.478387,-0.0108159,-0.01578,2.80545,29.9999,-1.5662,1.12371,-1.15505,1.16154,-5.4457,0.642555,-0.764166,-0.221884,-0.802792,-0.120082,0.0257595,0.00571226,-0.0534012,-0.0209704,0.0251432,0.235246,-0.379164,-0.94582,-0.400402,0.0674951,2.90426,0.144041,0.0866957,0.0847794,-0.58734,-1.47735,-2.3411e-05,0.732146,0.150798,0.675414,0.259845,0.282302,-6.62269e-06,-0.368729,-0.121811,-0.114668,0.0719862,-0.213996,0.743846,-0.583232,0.579999,-0.0278824,0.461802,-0.166932,-0.00348936,0.0956757,-0.594738,0.10534,1.75242,-0.0461706,0.0480276,-1.47738,-0.116016,0.109797,8.06656,10.0739,-0.0100961,0.0497232
16,-2863730000.0,0.709528,0.240942,0.0495299,1.82485e-05,0.124883,0.329775,0.326265,0.217185,0.000180617,3.51501e-05,0.000200053,0.000162977,0.000257552,0.00073224,0.000282323,2.30685e-05,0.193842,0.260422,0.224055,0.0983971,0.196661,0.0266232,0.317204,0.120959,0.334105,0.13427,0.0467743,0.0466872,0.210714,0.85,0.1,23.3641,25.4942,1.04379,1.60551,0.999972,56.6973,2.74933,0.990665,2.72603,0.776292,2.89353,0.902863,0.524923,0.204025,0.214311,0.0331517,0.00016259,0.548349,0.42743,1.21204,0.912756,0.522251,0.436219,0.234623,14.5294,12552900.0,-1.00282,5.00067,10.0,0.998597,10,5935.69,0.344355,3.41781,1.08114,2.06946,1.36598,3.78279,1.18171,-0.128325,1.14201,0.321702,0.120779,2.9777,1.03971,32.3165,9.99578,3.25337,0.901228,0.194776,1.27978,10.0261,1.01728,-0.583041,1.19209,0.441073,2.87782,0.00257015,0.00100033,0.368322,0.174467,0.401819,0.0999997,10.0,6.38295,0.266303,0.0771601,0.048722,1.66432,1.20138,1.40642,150.0,200.006,0.131375,20.2714,5.08998,1.01668,9.99999,1.0,6.14311,46.8005,9.99956,1.00002,-0.0100889,0.611472,0.902863,-6.10983,0.301773,0.3049,0.133986,0.339447,2.81678,0.916259,1.57615,0.490663,-1.18352,1.16288,-1.64846,1.2284,-0.204387,0.0496865,-0.00188135,0.52075,-0.00756119,-0.0169591,3.3216,30.0,-1.25139,1.12971,-0.346383,1.13276,-5.92981,0.764316,-0.69085,0.154351,-0.75609,0.087672,0.0198127,0.00520452,-0.072739,0.00193801,0.0222049,0.524994,-0.304002,-0.95975,-0.292624,0.185167,2.00773,0.125155,0.0817928,0.0969581,-0.194051,-1.4995,7.67815e-05,0.62529,0.15315,0.575072,0.284681,0.331764,-2.68467e-06,-0.606844,-0.141473,-0.11363,0.0489134,-0.00290481,0.831507,-0.58157,0.425731,-0.0253988,0.760471,-0.651136,-0.00508268,0.0839682,0.265703,0.102347,1.75004,-0.0463054,0.0680072,-1.47563,-0.117391,0.107821,8.09747,10.0261,-0.0162303,0.0472065
17,-2863730000.0,0.715969,0.231231,0.0528007,0.000114168,0.127645,0.339018,0.320074,0.210844,0.000149947,0.000112913,0.00042537,0.000315452,0.000198266,0.000789257,0.000269898,4.37866e-05,0.204149,0.243641,0.219829,0.094196,0.206678,0.0315068,0.308742,0.127539,0.331255,0.141009,0.0404387,0.0510168,0.131206,0.85,0.1,23.3774,25.1679,1.01335,1.59833,0.999935,56.7505,2.79655,0.995042,2.72241,0.784059,2.92775,0.893294,0.513312,0.184223,0.211343,0.0333262,7.68898e-05,0.571031,0.148105,1.23026,0.915819,0.534635,0.483224,0.244397,12.3973,8955090.0,-0.676864,5.00438,10.0,0.99992,10,5935.77,0.356034,3.42934,1.0424,2.09524,1.32477,3.76872,1.18063,0.325519,1.14342,0.322038,0.10733,2.98699,1.036,32.2646,9.99788,3.26994,0.926799,0.192515,-0.047852,10.0331,1.01737,0.416872,1.15322,0.447928,2.88671,0.00259895,0.00100019,0.371996,0.175836,0.401344,0.0999999,10.0002,6.34398,0.266183,0.076331,0.0506682,2.13029,1.20208,1.4195,150.0,200.008,0.131067,20.28,5.09864,1.03765,10.0,1.0,5.9715,46.8109,9.99994,1.00003,-0.00882978,0.543611,0.923788,-6.05353,0.310866,0.289509,0.15568,0.335361,2.81311,0.925731,1.58,0.492512,-1.01095,1.16629,-0.679415,1.25383,-0.177639,0.0236761,-0.00163065,0.455514,-0.00860156,-0.015359,2.71033,29.9987,-0.77078,1.12334,0.0573788,1.12817,-4.40661,0.5759,-0.0603237,-0.374832,-0.770815,-0.494298,0.0213611,0.00326768,-0.0700154,-0.0457215,0.0188355,0.518391,-0.248835,-0.932588,-0.263005,0.0325339,3.32169,0.114553,0.0867835,0.0643789,-0.234481,-1.49477,0.000138232,0.618436,0.0920621,0.675452,0.300023,0.11644,-8.83406e-06,-0.119321,-0.0861251,-0.148419,0.0850519,-0.271397,0.799711,-0.570898,0.456854,-0.0212579,0.822716,-0.591912,-0.00515022,0.145385,-0.170334,0.118099,1.74426,-0.0270056,0.0613756,-1.49029,-0.120021,0.116956,8.2467,10.0331,0.00615765,0.0306032
18,-2863730000.0,0.715351,0.237157,0.0474928,3.6794e-05,0.129844,0.329178,0.31816,0.220019,0.000282479,0.000130523,0.000284566,0.000233503,0.000167566,0.0010805,0.000552738,3.06221e-05,0.199589,0.253449,0.218126,0.0992975,0.197865,0.0316733,0.300112,0.129259,0.338135,0.138902,0.0431828,0.0504092,0.259688,0.85,0.1,23.3853,24.206,1.00914,1.57521,0.999982,56.7299,2.80424,0.993723,2.73269,0.784375,2.92307,0.889822,0.511555,0.186598,0.201694,0.0355317,7.92909e-05,0.576097,-0.302268,1.21092,0.909771,0.536188,0.523568,0.242829,12.275,13663100.0,-1.58458,5.02057,10.0,0.998385,10,5935.77,0.365758,3.43413,1.04139,2.06512,1.3508,3.76986,1.17714,0.36447,1.13633,0.340598,0.105229,3.02319,1.03957,32.4192,9.9993,3.27351,0.909436,0.186074,-1.10635,10.0408,1.01771,0.0247434,1.15231,0.445174,2.8747,0.00260015,0.00100291,0.372633,0.17496,0.402281,0.0999999,10.0001,6.27666,0.262835,0.0763469,0.0455184,1.79063,1.20129,1.61994,150.0,200.006,0.130823,20.2714,5.1049,1.00615,9.99999,1.0,6.15456,46.7954,9.99988,1.00006,-0.00885909,0.584883,0.943911,-6.17319,0.307274,0.297694,0.14697,0.336627,2.79717,0.948839,1.57699,0.484775,-1.3379,1.15548,-0.988047,1.26468,-0.5256,0.015142,0.000890735,0.410721,-0.0098925,-0.011356,2.58901,29.9997,-0.799568,1.13067,-0.158054,1.13125,-5.20218,0.651467,-0.627262,-0.0869294,-0.586303,0.0363717,0.0260325,0.00670487,-0.0528323,-0.0221484,0.0197778,0.130923,-0.335248,-0.957879,-0.0488637,0.132999,3.0922,0.131366,0.072047,0.0594339,0.0565265,-1.50616,4.46398e-07,0.696239,0.0597774,0.554512,0.338333,0.119491,-3.76554e-06,-0.348366,-0.0947883,-0.146302,0.072278,-0.146994,0.908575,-0.49152,0.459543,-0.0234106,0.756773,-0.55872,-0.00717968,0.167805,-0.0546533,0.127137,1.74845,-0.0355329,0.0530114,-1.49845,-0.11412,0.112725,8.30509,10.0408,-0.0011779,0.0221158
19,-2863730000.0,0.710652,0.239927,0.0494212,2.42547e-05,0.121041,0.335922,0.311496,0.228199,0.000950247,0.000280629,0.000357912,0.00059228,0.000142435,0.000653281,0.000329444,1.22971e-05,0.197228,0.259862,0.210478,0.100348,0.206948,0.0251364,0.309901,0.125817,0.33662,0.132075,0.0496283,0.0459602,0.213185,0.85,0.1,23.3977,24.2361,1.00859,1.58277,0.999928,56.7087,2.80642,0.994516,2.73696,0.772538,2.89687,0.89807,0.513643,0.187303,0.215428,0.0406581,0.000219208,0.556392,-1.00747,1.18451,0.914101,0.532282,0.55468,0.240992,11.3209,11223000.0,-1.37107,5.00245,10.0,0.993799,10,5935.69,0.339462,3.43122,1.06972,2.06856,1.37619,3.77032,1.17647,0.65834,1.14333,0.326343,0.115384,3.03415,1.03916,32.2831,9.99973,3.28217,0.901957,0.200225,-2.50057,10.015,1.01768,-1.28028,1.1337,0.452757,2.88123,0.00258392,0.00100049,0.372099,0.169997,0.401297,0.1,10.0003,6.29514,0.263845,0.0772109,0.0499675,1.31697,1.20024,1.39385,150.0,200.007,0.137582,20.274,5.11402,1.02931,10.0,1.0,6.29623,46.8022,9.99994,1.00003,-0.00956458,0.602852,0.92975,-6.09621,0.284304,0.296817,0.153654,0.3456,2.78987,0.962971,1.58059,0.491558,-1.41284,1.14166,-0.618958,1.24492,-0.346019,0.00428666,-0.000337308,0.386271,-0.00947706,-0.0095975,4.14905,29.9996,-0.863099,1.12461,0.153801,1.10637,-3.66784,0.775522,-0.263684,0.0457502,-0.18099,-0.747379,0.0186634,0.00779776,-0.0320228,-0.00598758,0.0289297,0.00181801,-0.285849,-0.967321,-0.583389,0.124839,2.04827,0.0938686,0.089104,0.0818913,0.816124,-1.50795,-3.61471e-05,0.658721,0.198092,0.678185,0.242977,0.277695,-6.11187e-06,-0.248643,-0.128716,-0.114241,0.0593601,-0.439989,0.865534,-0.598931,0.548595,-0.0222103,0.488593,-0.490764,-0.00466819,0.176648,0.464253,0.133674,1.74395,-0.0170326,0.0420393,-1.50898,-0.0910869,0.11389,8.38757,10.015,-0.011558,0.0247112
20,-2863730000.0,0.710254,0.239793,0.0499525,7.12036e-06,0.124135,0.33495,0.311319,0.225469,0.00100339,0.00023537,0.000491416,0.000647436,0.000250989,0.000935093,0.00052913,2.69545e-05,0.194955,0.262,0.210326,0.09837,0.207544,0.0268048,0.310065,0.126085,0.337109,0.132229,0.0483864,0.0461253,0.354779,0.85,0.1,23.4028,24.501,1.01031,1.57732,0.999941,56.696,2.81332,0.994368,2.73657,0.770445,2.90336,0.892231,0.510883,0.184927,0.217001,0.0409797,0.000865057,0.556227,-1.22386,1.20336,0.915355,0.530716,0.530945,0.241012,11.1716,12885400.0,-1.20044,5.00073,10.0,0.990842,10,5936.11,0.343638,3.42157,1.07239,2.07878,1.38036,3.76025,1.18236,0.743278,1.14333,0.329968,0.114622,3.0313,1.04596,32.3781,9.99968,3.26986,0.89818,0.195817,-2.53356,10.0177,1.01726,-0.925789,1.13445,0.452776,2.88161,0.00258831,0.00100022,0.370137,0.16934,0.400974,0.1,10.0004,6.30436,0.263833,0.0772906,0.0491454,1.59373,1.20041,1.34685,150.0,200.006,0.136712,20.2748,5.08554,1.03317,9.99999,0.999999,6.33116,46.7839,9.99996,1.00003,-0.0101082,0.617557,0.927154,-6.10867,0.288032,0.295981,0.154458,0.344528,2.79152,0.956891,1.58323,0.4939,-1.3551,1.14721,-0.448538,1.24737,-0.328906,0.00842137,-0.000510436,0.359668,-0.00827091,-0.0117386,4.10492,29.9996,-0.950022,1.12169,-0.410038,1.10472,-3.30263,0.749446,-0.282214,-0.504815,0.00470105,-0.83164,0.0249834,0.009902,-0.0218472,-0.0289978,0.031325,-0.138224,-0.298039,-0.960506,-0.697991,0.165863,2.40645,0.0962144,0.0869427,0.0672609,0.748658,-1.52571,0.000102198,0.654065,0.123231,0.678568,0.244513,0.296077,-1.07477e-05,-0.203756,-0.125886,-0.122078,0.0639507,-0.311934,0.797041,-0.617469,0.489835,-0.0238833,0.308932,-0.368202,-0.00356368,0.133844,0.579492,0.127964,1.74503,-0.0185178,0.0386467,-1.50437,-0.0871382,0.100766,8.40475,10.0177,-0.0181137,0.0273975
21,-2863730000.0,0.710867,0.233456,0.0556766,8.80363e-06,0.127128,0.325136,0.323605,0.220503,0.000863614,0.00014194,0.000538267,0.000560962,0.000161051,0.000732187,0.000549439,7.23759e-05,0.197131,0.252467,0.217277,0.0951998,0.21283,0.0250952,0.314933,0.126629,0.331743,0.128233,0.0470427,0.0514207,0.234288,0.85,0.1,23.3994,23.9229,1.00809,1.56107,0.999972,56.7544,2.80377,0.98211,2.72197,0.762857,2.90159,0.902776,0.508126,0.188489,0.216418,0.0357732,0.000688695,0.558631,-1.31955,1.20386,0.908338,0.532824,0.543514,0.236378,10.0913,11611100.0,-2.13195,5.00874,10.0,0.993809,10,5935.66,0.342103,3.4098,1.0523,2.06345,1.37529,3.73972,1.17339,0.0407191,1.13189,0.322305,0.112495,3.04541,1.05222,32.3245,9.99976,3.28302,0.902096,0.199285,-1.8439,10.0084,1.01637,-0.275685,1.12841,0.451324,2.88734,0.00259352,0.00100092,0.368998,0.171946,0.402494,0.1,10.0004,6.32803,0.26365,0.0778199,0.0500411,1.41536,1.20108,1.23084,150.0,200.006,0.133108,20.272,5.09613,1.03195,9.99998,1.0,6.15308,46.8111,9.99999,1.00005,-0.01,0.520121,0.931931,-6.00563,0.28603,0.293403,0.152236,0.341971,2.77211,0.962755,1.58184,0.491521,-1.19114,1.1629,-0.841601,1.26924,-0.266779,-0.00206842,-0.00102237,0.332804,-0.00924004,-0.00975261,3.947,29.9996,-0.284406,1.12129,-1.00856,1.11055,-3.06919,0.871426,-0.573559,0.523838,-0.0491455,-0.602976,0.0202041,0.0167258,-0.0141953,-0.0441884,0.0239335,-0.160354,-0.373413,-0.952272,-0.618758,0.0438104,2.29136,0.103449,0.0950409,0.0652551,0.617654,-1.50644,-6.24079e-06,0.748022,0.144508,0.533346,0.272423,0.312639,5.58372e-06,-0.309315,-0.111582,-0.145607,0.0519179,-0.363851,0.822015,-0.6153,0.326964,-0.0268056,0.468672,-0.502428,-0.00394745,0.0771934,0.68225,0.128475,1.75261,-0.0392544,0.0316203,-1.52432,-0.0935422,0.0941355,8.44054,10.0084,-0.0380372,0.0299086
