,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
latentLightlevel[6],-14.151,33.1713,243.997,-394.524,-16.8271,381.27,54.1059,3.59914,1.06524
latentLightlevel[7],-14.06,32.9705,242.521,-392.136,-16.7232,378.967,54.106,3.59915,1.06524
latentLightlevel[8],-14.0334,32.8989,241.99,-391.288,-16.7193,378.223,54.1045,3.59905,1.06524
latentLightlevel[9],-15.055,35.1668,258.674,-418.252,-17.8589,404.155,54.1052,3.59909,1.06524
latentLightlevel[10],-14.0217,32.886,241.899,-391.131,-16.6795,377.998,54.106,3.59915,1.06524
latentLightlevel[11],-15.0591,35.1758,258.74,-418.359,-17.8635,404.258,54.1052,3.59909,1.06524
latentLightlevel[12],-15.0484,35.1523,258.567,-418.079,-17.8514,403.988,54.1052,3.59909,1.06524
latentLightlevel[13],-15.0606,35.1792,258.765,-418.399,-17.8653,404.297,54.1052,3.59909,1.06524
latentLightlevel[14],-14.6903,34.3618,252.753,-408.68,-17.4426,394.923,54.1055,3.59911,1.06524
latentLightlevel[15],-15.0123,35.0726,257.981,-417.132,-17.8102,403.075,54.1052,3.5991,1.06524
latentLightlevel[16],-15.0682,35.196,258.889,-418.599,-17.874,404.49,54.1052,3.59909,1.06524
latentLightlevel[17],-13.2935,31.2786,230.077,-372.017,-15.8484,359.543,54.1067,3.59919,1.06523
latentLightlevel[18],-14.2687,33.4182,245.81,-397.45,-16.9794,384.206,54.1043,3.59904,1.06524
latentLightlevel[19],-14.6828,34.3454,252.632,-408.478,-17.414,394.812,54.105,3.59909,1.06523
latentLightlevel[20],-14.652,34.2773,252.132,-407.675,-17.399,393.954,54.1055,3.59911,1.06524
latentLightlevel[21],-14.1763,33.2274,244.409,-395.184,-16.8359,381.99,54.1055,3.59911,1.06523
latentLightlevel[22],-14.9534,34.9868,257.332,-415.638,-17.4457,402.045,54.0976,3.59859,1.06523
latentLightlevel[23],-14.9396,34.9565,257.108,-415.251,-17.4222,401.646,54.0972,3.59856,1.06523
latentLightlevel[24],-14.6046,34.217,251.669,-406.476,-17.0406,393.127,54.0973,3.59857,1.06523
latentLightlevel[25],-14.8759,34.7717,255.767,-413.546,-17.6344,399.7,54.1049,3.59908,1.06523
latentLightlevel[26],-14.3166,33.5813,246.994,-398.935,-16.7127,385.805,54.0974,3.59857,1.06523
latentLightlevel[27],-14.4342,33.7965,248.595,-401.957,-17.1503,388.44,54.1057,3.59913,1.06524
latentLightlevel[28],-13.9706,32.7601,240.97,-389.642,-16.6498,376.624,54.1045,3.59905,1.06524
latentLightlevel[29],-13.8493,32.4924,239.001,-386.466,-16.5158,373.54,54.1046,3.59906,1.06524
latentLightlevel[30],-15.0551,35.1672,258.676,-418.25,-17.839,404.237,54.1048,3.59907,1.06523
latentLightlevel[31],-14.6377,34.2459,251.9,-407.295,-17.3626,393.671,54.1051,3.59909,1.06523
latentLightlevel[32],-14.9618,34.9612,257.161,-415.801,-17.7325,401.874,54.1048,3.59907,1.06523
latentLightlevel[33],-7.07728,17.5889,129.37,-208.564,-8.66788,202.543,54.099,3.59868,1.06524
latentLightlevel[34],-14.9379,34.9524,257.079,-415.23,-17.4288,401.649,54.0976,3.59859,1.06523
latentLightlevel[35],-14.6525,34.2345,251.793,-407.463,-17.177,393.27,54.0953,3.59844,1.06526
latentLightlevel[36],-15.1161,35.3018,259.625,-419.565,-17.3581,405.469,54.0881,3.59796,1.06526
latentLightlevel[37],-14.9333,34.9293,256.906,-414.791,-17.5419,401.342,54.0962,3.5985,1.06524
latentLightlevel[38],-11.2191,26.6998,196.401,-317.57,-13.4807,307.046,54.109,3.59935,1.06523
latentLightlevel[39],-14.9667,34.9721,257.241,-415.93,-17.7381,401.998,54.1048,3.59907,1.06523
visualComf[1],-311.013,447.526,4261.71,-6427.05,-475.798,6480.31,90.6841,6.03233,1.03481
visualComf[2],-312.396,449.531,4280.48,-6456.37,-476.031,6508.29,90.6707,6.03145,1.03482
visualComf[3],-311.78,448.822,4273.57,-6445.67,-475.853,6497.86,90.6638,6.03098,1.03482
visualComf[4],-312.214,449.202,4277.51,-6451.71,-476.511,6504.03,90.6771,6.03187,1.03481
visualComf[5],-313.263,450.377,4289.46,-6471.51,-482.023,6523.99,90.7094,6.03402,1.03479
visualComf[6],-310.499,447.194,4257.91,-6421.82,-476.367,6473.47,90.657,6.03053,1.03483
visualComf[7],-311.594,448.316,4268.81,-6441.15,-473.294,6489.07,90.6663,6.03115,1.03483
visualComf[8],-311.829,448.616,4272.18,-6444.99,-477.392,6496.56,90.6877,6.03258,1.03481
visualComf[9],-310.003,447.495,4260.26,-6422.37,-480.247,6477.51,90.6349,6.02906,1.03485
visualComf[10],-312.269,449.166,4277.41,-6453.53,-476.899,6503.79,90.6875,6.03256,1.03481
visualComf[11],-310.104,447.624,4261.44,-6424.13,-480.428,6479.34,90.6328,6.02892,1.03485
visualComf[12],-309.885,447.186,4257.3,-6415.98,-478.68,6474.94,90.6343,6.02902,1.03486
visualComf[13],-309.74,447.244,4257.47,-6416.31,-478.371,6471.5,90.6179,6.02793,1.03486
visualComf[14],-307.883,444.128,4228.46,-6376.58,-476.147,6431.05,90.6462,6.02982,1.03484
visualComf[15],-311.644,449.534,4279.91,-6451.01,-482.519,6509.14,90.6451,6.02974,1.03485
visualComf[16],-308.443,445.245,4238.7,-6386.89,-475.292,6446.76,90.6289,6.02866,1.03486
visualComf[17],-306.903,441.119,4201.14,-6337.53,-467.556,6387.18,90.7034,6.03362,1.03479
visualComf[18],-303.896,438.196,4172.22,-6291.53,-467.7,6346.47,90.6559,6.03046,1.03483
visualComf[19],-299.447,432.666,4118.91,-6207.19,-465.16,6262.09,90.627,6.02854,1.03486
visualComf[20],-299.224,432.105,4113.58,-6200.29,-461.362,6257.24,90.6278,6.02859,1.03487
visualComf[21],-292.857,423.053,4027.11,-6067.32,-448.572,6124.81,90.6144,6.0277,1.03487
visualComf[22],-301.23,435.496,4145.46,-6247.97,-467.032,6304.35,90.6099,6.0274,1.03487
visualComf[23],-301.059,435.339,4143.77,-6245.17,-466.939,6300.83,90.6014,6.02684,1.03488
visualComf[24],-298.839,431.711,4110.03,-6195.74,-463.969,6249.23,90.6367,6.02918,1.03485
visualComf[25],-300.122,433.771,4129.49,-6224.66,-467.178,6279.24,90.6299,6.02873,1.03486
visualComf[26],-294.546,425.572,4051.57,-6105.79,-457.854,6160.57,90.6357,6.02912,1.03485
visualComf[27],-267.718,389.208,3703.79,-5577.27,-421.949,5638.31,90.5587,6.02399,1.03492
visualComf[28],-262.031,380.923,3625.27,-5458.23,-409.179,5519.76,90.5749,6.02507,1.03491
visualComf[29],-283.069,409.475,3898.01,-5873.59,-438.72,5926.7,90.6213,6.02816,1.03486
visualComf[30],-299.252,432.86,4120.37,-6212.67,-466.007,6266.63,90.6103,6.02743,1.03487
visualComf[31],-297.975,430.387,4097.25,-6175.25,-460.016,6232.62,90.6289,6.02866,1.03487
visualComf[32],-298.942,432.236,4114.47,-6203.43,-464.114,6258.79,90.6119,6.02753,1.03487
visualComf[33],-310.787,439.035,4187.61,-6338.45,-458.307,6345.59,90.9775,6.05185,1.03457
visualComf[34],-298.706,431.917,4111.52,-6200.12,-464.07,6253.73,90.6155,6.02777,1.03487
visualComf[35],-297.237,429.562,4089.18,-6162.51,-459.628,6218.96,90.6197,6.02805,1.03486
visualComf[36],-300.85,435.103,4141.5,-6244.04,-466.416,6300.22,90.6006,6.02678,1.03488
visualComf[37],-299.355,432.74,4119.58,-6212.38,-464.426,6265.25,90.6259,6.02846,1.03487
visualComf[38],-271.897,390.914,3723.32,-5620.84,-419.554,5657.72,90.7194,6.03468,1.03479
visualComf[39],-301.532,435.925,4149.5,-6256.02,-468.383,6309.69,90.6083,6.0273,1.03487
airQualityComf[1],21.7836,30.0359,641.455,-975.02,18.7213,1010.95,456.091,30.3393,1.00879
airQualityComf[2],21.5111,29.9985,640.974,-975.013,18.9021,1009.73,456.542,30.3693,1.00877
airQualityComf[3],21.6104,29.982,640.746,-974.426,18.7493,1009.23,456.72,30.3811,1.00876
airQualityComf[4],21.7713,29.9851,640.381,-973.475,18.6893,1009.32,456.106,30.3403,1.00879
airQualityComf[5],21.7782,29.7906,636.152,-966.403,18.4513,1003.02,455.999,30.3332,1.0088
airQualityComf[6],21.3606,29.7531,636.052,-966.662,18.5161,1001.79,457.003,30.4,1.00874
airQualityComf[7],21.6764,29.928,639.415,-972.298,18.8328,1007.81,456.468,30.3644,1.00877
airQualityComf[8],21.8443,29.9427,639.252,-971.015,18.9592,1007.65,455.786,30.319,1.00881
airQualityComf[9],21.791,29.9274,639.182,-971.601,19.0075,1007.84,456.152,30.3434,1.00879
airQualityComf[10],21.8075,29.9265,639.05,-971.124,18.0121,1007.15,455.994,30.3329,1.0088
airQualityComf[11],21.9257,29.9365,638.903,-970.602,18.3642,1007.05,455.477,30.2985,1.00883
airQualityComf[12],21.776,29.9198,638.944,-970.786,18.2493,1006.84,456.045,30.3362,1.00881
airQualityComf[13],21.6689,29.9032,638.845,-971.26,18.9248,1006.75,456.412,30.3607,1.00876
airQualityComf[14],21.7724,29.9128,638.769,-970.583,18.2213,1006.48,456.008,30.3338,1.0088
airQualityComf[15],21.685,29.8942,638.591,-970.916,18.9394,1006.17,456.322,30.3547,1.00878
airQualityComf[16],21.6862,29.8996,638.705,-971.115,18.9421,1006.34,456.32,30.3546,1.00878
airQualityComf[17],21.8359,29.9095,638.566,-970.068,18.9191,1006.64,455.82,30.3213,1.00881
airQualityComf[18],21.7732,29.9018,638.561,-970.197,18.3321,1006.34,456.048,30.3365,1.0088
airQualityComf[19],21.4694,29.879,638.512,-970.88,18.7625,1005.72,456.673,30.3781,1.00877
airQualityComf[20],21.9208,29.9178,638.524,-970.001,18.3277,1006.41,455.506,30.3004,1.00883
airQualityComf[21],21.839,29.9062,638.506,-969.901,18.7989,1006.66,455.833,30.3222,1.00881
airQualityComf[22],21.6621,29.8676,638.12,-970.203,18.8479,1005.74,456.462,30.364,1.00877
airQualityComf[23],21.6284,29.7796,635.946,-966.13,18.0806,1002.5,456.039,30.3359,1.00881
airQualityComf[24],21.7199,29.8932,638.176,-969.528,18.2654,1006.3,455.759,30.3172,1.00882
airQualityComf[25],21.636,29.8684,638.118,-970.027,18.4824,1005.71,456.433,30.3621,1.00878
airQualityComf[26],21.5744,29.8753,638.175,-970.008,18.6942,1005.85,456.306,30.3536,1.00879
airQualityComf[27],21.4955,29.8507,638.181,-970.242,18.5969,1005.73,457.065,30.4041,1.00873
airQualityComf[28],21.7446,29.8749,638.049,-969.836,18.6197,1005.95,456.139,30.3425,1.00878
airQualityComf[29],21.68,29.8753,638.209,-970.273,18.9066,1005.61,456.352,30.3567,1.00878
airQualityComf[30],21.6418,29.8638,638.031,-969.914,18.5502,1005.59,456.45,30.3632,1.00877
airQualityComf[31],21.6777,29.8641,637.955,-969.806,18.924,1005.23,456.331,30.3553,1.00878
airQualityComf[32],21.5846,29.8749,638.052,-969.862,18.5208,1005.97,456.14,30.3426,1.0088
airQualityComf[33],21.7529,29.8671,637.908,-969.405,18.5928,1005.79,456.174,30.3448,1.00878
airQualityComf[34],21.6773,29.8821,637.999,-969.408,18.5065,1006.06,455.847,30.3231,1.00882
airQualityComf[35],21.628,29.9859,640.306,-972.899,18.2822,1009.24,455.974,30.3316,1.00881
airQualityComf[36],21.7719,29.9782,640.245,-973.345,18.9264,1009.1,456.123,30.3414,1.00879
airQualityComf[37],21.7549,29.977,640.247,-973.144,18.5418,1009.28,456.164,30.3442,1.00878
airQualityComf[38],21.7923,29.995,640.506,-973.341,18.2633,1009.15,455.984,30.3322,1.0088
airQualityComf[39],21.6652,29.9809,640.257,-973.175,18.6353,1009.05,456.057,30.337,1.0088
bComfort[1],164.183,237.187,2698.84,-4658.24,153.916,4775.33,129.471,8.61245,1.05161
bComfort[2],164.603,238.148,2709.98,-4676.9,154.721,4795.86,129.49,8.61373,1.05155
bComfort[3],164.67,237.874,2706.11,-4666.19,155.616,4790.66,129.419,8.60896,1.05163
bComfort[4],165.106,238.162,2708.8,-4669.94,154.279,4796.97,129.362,8.60521,1.05167
bComfort[5],164.792,238.632,2715.16,-4686.36,154.391,4803.93,129.459,8.61165,1.05154
bComfort[6],165.229,237.355,2697.24,-4649.13,153.805,4781.39,129.135,8.59007,1.05179
bComfort[7],164.856,237.794,2703.7,-4662.56,151.188,4788.87,129.274,8.59938,1.05169
bComfort[8],164.61,237.82,2705.2,-4669.78,153.897,4788.13,129.39,8.60709,1.0516
bComfort[9],164.025,237.143,2697.79,-4658.6,153.233,4777.54,129.418,8.60894,1.05171
bComfort[10],164.33,237.962,2707.88,-4677.56,153.447,4791.18,129.492,8.61387,1.05154
bComfort[11],163.823,237.161,2698.45,-4659.11,154.37,4776.12,129.462,8.61186,1.05173
bComfort[12],163.539,236.901,2695.61,-4658.72,153.606,4769.13,129.473,8.61261,1.05167
bComfort[13],163.711,236.922,2695.73,-4656.49,153.288,4771.96,129.463,8.61191,1.05167
bComfort[14],162.573,235.33,2677.9,-4627.11,153.923,4737.15,129.489,8.61365,1.05165
bComfort[15],164.33,238.115,2709.47,-4678.44,153.263,4794.31,129.477,8.61286,1.05163
bComfort[16],162.716,235.88,2684.1,-4643.1,152.018,4749.02,129.484,8.61334,1.05165
bComfort[17],162.515,234.039,2661.79,-4590.17,150.984,4711.68,129.351,8.60448,1.05166
bComfort[18],161.034,232.375,2643.58,-4562.67,150.082,4683.13,129.421,8.60916,1.05167
bComfort[19],159.122,229.483,2610.79,-4508.72,149.543,4622.78,129.433,8.6099,1.05174
bComfort[20],160.171,229.676,2609.46,-4498.74,146.468,4623.36,129.084,8.5867,1.05202
bComfort[21],156.475,224.74,2555.28,-4406.58,146.703,4527.08,129.275,8.59944,1.05187
bComfort[22],161.529,231.482,2629.31,-4524.73,146.617,4663.43,129.018,8.58232,1.05207
bComfort[23],160.66,231.073,2626.7,-4530.24,148.138,4655.69,129.218,8.59561,1.05189
bComfort[24],158.819,229.001,2605.41,-4501.22,151.817,4613.62,129.442,8.61053,1.05176
bComfort[25],159.169,230.016,2617.28,-4519.87,152.446,4633.45,129.475,8.6127,1.05176
bComfort[26],156.26,225.771,2569.23,-4438.56,147.433,4547.07,129.5,8.61436,1.0517
bComfort[27],144.68,207.09,2356.36,-4035.59,137.992,4191.86,129.469,8.61231,1.05199
bComfort[28],142.504,202.899,2308.57,-3953.89,135.26,4118.06,129.457,8.61149,1.05207
bComfort[29],151.626,217.53,2475.2,-4254.97,145.699,4395.7,129.474,8.61265,1.05181
bComfort[30],158.656,229.511,2611.54,-4509.65,151.661,4623.3,129.475,8.61272,1.05177
bComfort[31],158.129,228.302,2597.54,-4490.04,152.406,4596.72,129.451,8.61114,1.05175
bComfort[32],159.481,229.453,2608.93,-4505.11,150.409,4624.02,129.282,8.59991,1.0519
bComfort[33],162.476,233.106,2652.49,-4565.54,150.523,4675.09,129.48,8.61304,1.05103
bComfort[34],158.884,229.133,2606.48,-4503.34,149.77,4614.89,129.4,8.60774,1.0518
bComfort[35],158.849,228.157,2593.83,-4478.94,150.276,4596.42,129.246,8.59746,1.05193
bComfort[36],160.225,230.864,2625.45,-4534.05,152.789,4651.5,129.329,8.60298,1.05187
bComfort[37],159.328,229.597,2611.77,-4513.89,152.478,4625.33,129.401,8.60782,1.05181
bComfort[38],145.685,208.103,2368.25,-4058.8,141.308,4207.04,129.509,8.61501,1.05166
bComfort[39],160.337,231.173,2630.08,-4540.11,152.794,4655.37,129.439,8.61034,1.0518
acSystem[1],9.69994,138.474,1695.64,-2817.61,4.65145,2964.63,149.944,9.97434,1.04412
acSystem[2],9.26258,138.949,1701.53,-2831.7,1.87069,2963.55,149.956,9.97513,1.04414
acSystem[3],9.42539,138.785,1699.33,-2822.65,2.10578,2965.02,149.924,9.97296,1.04416
acSystem[4],9.40282,138.89,1700.59,-2824.02,2.07482,2968.28,149.918,9.97259,1.04418
acSystem[5],8.98048,138.979,1702.59,-2821.56,0.311603,2960.52,150.08,9.98334,1.04416
acSystem[6],9.28323,138.353,1692.79,-2805.8,0.693402,2951.19,149.703,9.95831,1.04433
acSystem[7],9.21119,138.744,1697.6,-2820.27,1.14659,2957.58,149.707,9.95857,1.04426
acSystem[8],9.12558,138.75,1698.32,-2822.65,0.980417,2955.33,149.821,9.96617,1.04422
acSystem[9],9.23622,138.429,1694.36,-2814.4,1.31334,2946.91,149.815,9.96576,1.04417
acSystem[10],9.14712,138.783,1699.69,-2825.6,1.34587,2958.33,149.99,9.97737,1.04414
acSystem[11],9.43232,138.375,1694.57,-2811.34,3.8261,2952.32,149.97,9.97603,1.0441
acSystem[12],9.09924,138.318,1693.14,-2815.48,1.14404,2943.19,149.839,9.96734,1.04415
acSystem[13],9.13577,138.329,1693.19,-2815.98,0.804971,2945.19,149.825,9.96639,1.04416
acSystem[14],9.3735,137.579,1683.52,-2801.28,0.0822831,2930.55,149.738,9.96065,1.04414
acSystem[15],8.89302,138.871,1700.5,-2822.91,1.28071,2958.34,149.946,9.97446,1.04414
acSystem[16],9.18655,137.86,1686.89,-2810.02,-0.114013,2930.58,149.727,9.95987,1.04417
acSystem[17],9.78125,136.926,1674.63,-2789.28,3.23483,2931.74,149.578,9.94995,1.04422
acSystem[18],9.67788,136.226,1664.98,-2777.72,-2.31031,2904.44,149.382,9.93691,1.04422
acSystem[19],9.86712,134.939,1647.52,-2756.8,-1.46949,2886.03,149.068,9.91606,1.04423
acSystem[20],10.1959,134.961,1646.65,-2747.92,-1.49496,2888.99,148.864,9.90247,1.04434
acSystem[21],10.4626,132.783,1617.8,-2721.41,1.55008,2828.67,148.444,9.87456,1.04432
acSystem[22],10.0173,135.765,1657.15,-2754.67,2.04916,2905.93,148.987,9.91066,1.04437
acSystem[23],9.5967,135.538,1654.98,-2761.18,-1.66983,2894.2,149.095,9.91782,1.04433
acSystem[24],9.96418,134.692,1644.49,-2752.76,1.1142,2881.83,149.067,9.916,1.04419
acSystem[25],10.0297,135.122,1650.82,-2759.85,0.900764,2889.59,149.262,9.92893,1.04415
acSystem[26],10.1794,133.27,1625.23,-2730.86,0.403888,2840.34,148.719,9.89281,1.04422
acSystem[27],11.9815,124.916,1512.55,-2556.14,8.12728,2632.14,146.617,9.75302,1.04429
acSystem[28],12.6676,122.983,1487.32,-2520.97,10.8276,2586.15,146.256,9.72897,1.04424
acSystem[29],11.1996,129.502,1575.11,-2655.5,1.84974,2747.98,147.935,9.8407,1.04424
acSystem[30],9.83723,134.916,1647.76,-2758.1,0.940438,2885.98,149.164,9.92241,1.04418
acSystem[31],10.1799,134.345,1640.2,-2748.53,2.89003,2872.24,149.055,9.9152,1.04419
acSystem[32],10.083,134.861,1646.3,-2754.56,2.72217,2887.36,149.02,9.91284,1.04425
acSystem[33],10.4435,136.366,1669.0,-2793.79,5.72134,2895.35,149.796,9.96449,1.04424
acSystem[34],9.88344,134.767,1645.05,-2752.59,-0.697772,2881.34,149.003,9.91174,1.04422
acSystem[35],10.332,134.369,1639.04,-2748.56,3.06445,2873.12,148.792,9.89771,1.04428
acSystem[36],9.9034,135.619,1656.0,-2769.06,0.173706,2900.24,149.1,9.91818,1.04424
acSystem[37],10.0015,135.052,1648.73,-2761.25,2.05242,2888.34,149.039,9.91413,1.0442
acSystem[38],12.2042,125.412,1519.57,-2588.21,8.91146,2647.14,146.811,9.76592,1.04429
acSystem[39],9.98646,135.745,1658.5,-2771.05,1.95249,2901.2,149.274,9.92977,1.04414
thermal_isolation[1],32.157,48.0072,939.387,-1491.52,22.0448,1454.04,382.892,25.4701,1.01592
thermal_isolation[2],32.075,48.1414,942.631,-1497.0,22.1996,1460.68,383.394,25.5035,1.01587
thermal_isolation[3],32.0808,48.0921,941.429,-1493.66,21.7202,1457.7,383.202,25.4907,1.01589
thermal_isolation[4],32.0917,48.107,942.075,-1493.95,22.2364,1458.51,383.49,25.5099,1.01587
thermal_isolation[5],31.8377,48.094,943.001,-1496.72,22.3066,1458.49,384.453,25.5739,1.01578
thermal_isolation[6],31.9439,47.8778,937.756,-1491.99,21.5785,1450.33,383.629,25.5191,1.01585
thermal_isolation[7],32.0971,48.0251,940.405,-1496.22,21.802,1456.8,383.436,25.5063,1.01585
thermal_isolation[8],32.0364,48.0331,940.782,-1497.56,22.2806,1456.97,383.616,25.5182,1.01583
thermal_isolation[9],31.9432,47.9639,938.651,-1489.28,21.6094,1452.3,382.983,25.4762,1.01586
thermal_isolation[10],31.9463,48.0773,941.549,-1495.57,22.2042,1459.03,383.536,25.513,1.01586
thermal_isolation[11],31.9705,47.9701,938.769,-1488.66,22.2823,1451.32,382.98,25.4759,1.01588
thermal_isolation[12],32.0113,47.9287,937.993,-1489.56,22.5964,1450.42,383.008,25.4778,1.01585
thermal_isolation[13],31.9945,47.9361,938.06,-1488.86,22.2109,1450.4,382.945,25.4736,1.01586
thermal_isolation[14],32.1397,47.682,932.732,-1479.38,22.349,1443.19,382.653,25.4542,1.01588
thermal_isolation[15],31.9433,48.1117,942.041,-1496.67,22.4998,1456.02,383.388,25.5031,1.01582
thermal_isolation[16],32.0931,47.7649,934.547,-1484.68,22.0947,1443.57,382.811,25.4647,1.01585
thermal_isolation[17],32.3584,47.4286,927.821,-1474.41,22.0451,1434.41,382.69,25.4567,1.01592
thermal_isolation[18],32.3355,47.2136,922.573,-1465.7,22.5257,1422.36,381.828,25.3993,1.01594
thermal_isolation[19],32.5475,46.7973,913.068,-1446.96,22.1365,1412.17,380.685,25.3233,1.01598
thermal_isolation[20],32.6936,46.7733,912.55,-1450.0,22.7647,1408.25,380.643,25.3205,1.016
thermal_isolation[21],32.9552,46.0619,896.827,-1422.86,23.1344,1383.59,379.082,25.2167,1.01609
thermal_isolation[22],32.6465,47.0049,918.251,-1455.03,22.154,1424.04,381.624,25.3858,1.0159
thermal_isolation[23],32.3693,46.9522,917.125,-1455.85,22.6606,1418.88,381.545,25.3805,1.01592
thermal_isolation[24],32.5531,46.7271,911.421,-1446.54,22.7446,1410.12,380.453,25.3078,1.01601
thermal_isolation[25],32.5184,46.8719,914.825,-1455.71,22.2009,1414.12,380.934,25.3399,1.01597
thermal_isolation[26],32.9729,46.2138,900.845,-1432.5,22.5054,1387.29,379.975,25.2761,1.01599
thermal_isolation[27],34.2401,43.4845,839.409,-1327.84,23.3109,1292.67,372.63,24.7875,1.01638
thermal_isolation[28],34.4034,42.8967,825.709,-1304.69,24.0062,1269.8,370.516,24.6469,1.01657
thermal_isolation[29],33.3753,45.0181,873.562,-1391.02,23.2676,1352.33,376.542,25.0477,1.01625
thermal_isolation[30],32.7286,46.7756,913.174,-1452.57,22.2945,1412.24,381.125,25.3526,1.01591
thermal_isolation[31],32.5759,46.6233,909.032,-1442.78,22.4788,1408.46,380.148,25.2876,1.01604
thermal_isolation[32],32.5558,46.7751,912.382,-1450.77,22.5028,1411.77,380.473,25.3092,1.01601
thermal_isolation[33],32.6922,47.1557,924.599,-1467.44,21.6048,1427.48,384.448,25.5736,1.01598
thermal_isolation[34],32.4997,46.7414,911.709,-1445.28,21.8276,1411.69,380.46,25.3083,1.016
thermal_isolation[35],32.7956,46.6079,908.454,-1445.07,22.3852,1406.24,379.916,25.2721,1.01605
thermal_isolation[36],32.5716,47.0354,917.753,-1457.88,22.7044,1422.11,380.718,25.3255,1.01599
thermal_isolation[37],32.6341,46.8723,913.823,-1449.71,21.9052,1416.78,380.095,25.2841,1.01604
thermal_isolation[38],34.4556,43.6343,843.274,-1335.14,23.6271,1302.59,373.491,24.8448,1.01644
thermal_isolation[39],32.4698,47.1106,919.152,-1460.98,21.7376,1420.84,380.66,25.3216,1.01601
ventSystem[1],9.24119,16.1215,360.323,-630.716,7.30959,620.772,499.543,33.2298,1.01063
ventSystem[2],10.5183,15.7652,358.597,-626.41,8.8867,616.63,517.387,34.4168,1.0096
ventSystem[3],10.1402,15.9007,359.13,-626.458,8.67029,617.812,510.12,33.9334,1.01007
ventSystem[4],10.0499,15.9217,359.066,-626.752,8.26252,618.051,508.596,33.832,1.01018
ventSystem[5],10.7271,15.5725,355.504,-620.466,8.91023,610.064,521.166,34.6681,1.00933
ventSystem[6],10.4411,15.6682,355.946,-621.92,9.01888,612.235,516.097,34.331,1.00969
ventSystem[7],10.2075,15.6868,357.513,-624.894,8.72224,614.311,519.413,34.5515,1.00946
ventSystem[8],10.3311,15.6385,357.182,-624.474,8.88844,612.24,521.661,34.7011,1.00928
ventSystem[9],10.553,15.7089,357.52,-624.717,9.29681,614.011,517.975,34.4558,1.00956
ventSystem[10],10.524,15.7019,357.446,-625.189,9.02376,613.086,518.226,34.4725,1.00955
ventSystem[11],9.76089,15.9769,358.687,-626.405,7.68225,618.085,504.021,33.5276,1.01049
ventSystem[12],10.6031,15.6712,357.26,-624.62,9.18824,613.019,519.717,34.5717,1.00946
ventSystem[13],10.7238,15.6494,357.072,-623.932,8.74142,613.644,520.615,34.6315,1.00938
ventSystem[14],10.3711,15.7433,357.546,-625.037,8.94212,614.048,515.789,34.3105,1.00974
ventSystem[15],10.6888,15.6399,356.936,-624.235,8.96227,612.822,520.853,34.6473,1.00938
ventSystem[16],10.7678,15.6236,356.872,-624.187,9.2856,612.37,521.749,34.7069,1.00928
ventSystem[17],9.92005,15.9137,358.231,-625.378,8.39694,617.639,506.74,33.7085,1.01031
ventSystem[18],10.5172,15.6896,357.18,-624.637,8.96332,613.076,518.266,34.4752,1.00956
ventSystem[19],10.1772,15.6689,357.033,-624.943,8.94129,613.451,519.209,34.5379,1.00946
ventSystem[20],9.59775,16.065,358.758,-627.018,7.81346,617.828,498.701,33.1738,1.01069
ventSystem[21],10.3776,15.7425,357.411,-624.331,9.01903,614.135,515.451,34.288,1.00975
ventSystem[22],9.63409,16.0932,358.53,-627.398,7.63742,618.034,496.324,33.0156,1.01071
ventSystem[23],10.6132,15.5853,355.52,-621.153,9.22686,609.983,520.351,34.6139,1.00942
ventSystem[24],9.84186,15.7632,357.373,-624.627,8.32458,613.149,513.988,34.1906,1.00984
ventSystem[25],9.92355,15.9035,357.984,-625.247,8.54242,616.89,506.688,33.7051,1.01031
ventSystem[26],10.1466,15.6594,356.851,-624.543,8.80943,612.545,519.308,34.5445,1.00946
ventSystem[27],10.1124,15.6873,356.972,-624.57,8.54025,613.839,517.812,34.445,1.00956
ventSystem[28],9.84736,15.9348,358.084,-625.691,8.05911,616.774,504.981,33.5915,1.01042
ventSystem[29],10.1424,15.818,357.631,-623.332,8.40864,614.715,511.172,34.0033,1.01003
ventSystem[30],10.1508,15.8147,357.538,-623.123,8.50304,614.154,511.122,34.0,1.01003
ventSystem[31],9.61402,15.8426,357.632,-624.474,7.89589,615.004,509.588,33.898,1.01013
ventSystem[32],9.93424,15.9054,357.959,-624.856,8.37597,616.551,506.496,33.6923,1.01031
ventSystem[33],9.3174,15.9637,358.153,-626.627,7.29328,616.245,503.346,33.4828,1.01051
ventSystem[34],10.5284,15.6818,356.889,-623.645,9.21111,612.581,517.931,34.4529,1.00956
ventSystem[35],9.87715,15.9726,359.3,-627.592,8.1149,619.931,506.016,33.6603,1.01035
ventSystem[36],10.2005,15.8613,358.732,-625.371,8.33896,616.288,511.523,34.0267,1.01
ventSystem[37],10.1313,15.8928,358.868,-626.127,8.25263,617.228,509.879,33.9173,1.01008
ventSystem[38],10.3312,15.8038,358.609,-626.277,9.30083,616.051,514.897,34.2511,1.0098
ventSystem[39],9.36344,16.0092,359.416,-628.805,7.49266,618.377,504.026,33.528,1.01045
acou_isolation[1],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
acou_isolation[2],5.09699,0.172938,2.01255,1.9028,5.08588,8.5008,135.43,9.00883,1.03482
