,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
acSystem[54],0.875465,1.80151,2.62379,-3.39244,2.53204,4.42248,2.12123,0.0271365,7.19352
acSystem[55],1.89911,1.96377,2.79475,-2.57355,2.95096,5.05769,2.02537,0.0259101,11.6161
acSystem[56],1.91098,4.50256,6.4003,-7.84264,2.01015,11.2713,2.02061,0.0258492,13.6694
acSystem[57],-1.64076,2.50764,3.57536,-7.47135,-0.0355987,2.73658,2.03286,0.026006,11.4519
acSystem[58],1.34902,0.818504,1.20369,-0.0642223,1.30172,3.79678,2.16265,0.0276664,6.50696
acSystem[59],4.87472,1.26319,1.82968,2.02739,5.69117,7.18525,2.09805,0.0268399,5.16438
acSystem[60],-0.406023,2.0562,2.95508,-5.17734,-0.421317,3.78504,2.06541,0.0264224,6.3263
acSystem[61],-1.43305,1.94448,2.88861,-4.77635,-2.33598,2.741,2.20683,0.0282316,4.56286
acSystem[62],1.17577,1.40579,2.06525,-2.03342,2.02746,4.59142,2.15826,0.0276101,5.45572
acSystem[63],1.25733,1.03212,1.52871,-1.73994,1.33054,3.20002,2.19376,0.0280644,3.8367
acSystem[64],0.104145,1.65886,2.38509,-2.94169,-0.11039,4.56617,2.06722,0.0264456,8.1247
acSystem[65],2.04782,1.68379,2.58416,-2.19604,1.79811,6.93071,2.35538,0.030132,4.45084
acSystem[66],0.422708,2.20256,3.16072,-4.85634,1.47283,3.89033,2.05929,0.0263441,6.39978
acSystem[67],0.55927,4.00579,5.68572,-7.50232,0.420251,9.08443,2.01462,0.0257726,24.061
acSystem[68],-0.0260912,1.6777,2.41675,-4.08061,0.553559,3.61836,2.07508,0.0265461,7.6625
acSystem[69],0.537439,0.743102,1.30482,-1.16578,-0.0460874,2.87384,3.08319,0.0394427,3.14335
acSystem[70],1.45544,1.72639,2.52354,-2.50931,1.21204,6.03148,2.13668,0.0273341,6.02589
acSystem[71],1.0668,1.3355,2.00143,-1.70847,2.40528,3.37552,2.24593,0.0287317,3.37451
acSystem[72],0.228686,1.97934,2.85969,-4.82474,1.33447,2.91371,2.08736,0.0267031,8.05077
acSystem[73],1.3184,1.68173,2.43182,-1.30229,0.291347,5.67931,2.09099,0.0267497,5.67457
acSystem[74],-0.849186,2.10912,3.00064,-5.90956,-0.222642,2.78021,2.02407,0.0258935,10.869
acSystem[75],1.59132,2.26996,3.27563,-3.11334,1.17625,6.08577,2.08235,0.026639,9.61272
acSystem[76],0.638103,2.47791,3.51625,-5.03668,1.28176,5.12289,2.01366,0.0257604,18.6846
acSystem[77],1.69489,3.01773,4.29047,-3.76299,0.986457,8.39978,2.02138,0.0258591,12.8522
acSystem[78],3.02252,1.03816,1.70907,0.845962,3.56518,5.74535,2.71017,0.0346706,2.50777
acSystem[79],2.02273,2.88445,4.1561,-4.70534,2.00044,8.15316,2.07608,0.0265589,7.40786
acSystem[80],-0.138974,1.57879,2.25639,-3.75681,0.110113,2.70018,2.04257,0.0261302,9.84778
acSystem[81],1.96621,1.60554,2.29993,-1.56403,2.29652,5.13507,2.05205,0.0262514,8.49432
acSystem[82],0.0453727,0.912167,1.37404,-2.29836,0.687851,1.5754,2.26907,0.0290278,4.28669
acSystem[83],-1.19372,3.64235,5.19219,-11.2471,1.13372,3.15926,2.03207,0.0259958,9.83842
acSystem[84],1.2571,2.44131,3.47619,-2.0715,-0.427188,7.54462,2.0275,0.0259374,11.5707
acSystem[85],3.18215,2.78771,3.9677,-2.16753,3.16913,8.88463,2.02573,0.0259147,10.6904
acSystem[86],-1.36756,3.45327,4.91061,-9.43013,0.0144472,4.64249,2.02213,0.0258687,13.7914
acSystem[87],1.8328,1.33768,1.90845,-1.03137,2.04198,4.66045,2.03543,0.0260389,10.242
acSystem[88],3.12533,1.61808,2.32226,0.532701,2.73395,7.11916,2.05978,0.0263504,7.55614
acSystem[89],-0.132713,1.6168,2.31704,-3.37849,-0.103996,3.8723,2.05379,0.0262737,7.39885
acSystem[90],2.70006,1.49205,2.20987,-0.250903,3.25947,6.17417,2.19364,0.0280628,4.78512
acSystem[91],3.61221,1.13551,1.80945,1.70793,3.00492,7.68352,2.53927,0.0324844,3.1952
acSystem[92],0.326606,1.86386,2.66142,-4.47316,1.71044,2.99409,2.03892,0.0260835,9.09811
acSystem[93],1.06072,1.75017,2.50914,-1.62391,-0.137697,5.4144,2.05536,0.0262938,7.50486
acSystem[94],-1.00889,2.53736,3.61529,-7.22523,1.09627,2.26567,2.03012,0.0259709,13.2759
acSystem[95],3.6706,2.09488,3.10757,-1.28922,4.27774,8.94542,2.2005,0.0281506,6.55346
acSystem[96],1.04478,1.62634,2.33136,-1.4623,0.918728,4.20524,2.05493,0.0262883,6.87126
acSystem[97],1.61947,0.989027,1.52185,-0.896971,2.03419,3.60774,2.36769,0.0302894,3.08331
acSystem[98],3.15385,2.61453,3.74048,-2.40982,2.35258,8.84215,2.04677,0.0261839,9.20205
acSystem[99],0.27059,0.97354,1.74032,-3.35325,0.913074,2.38634,3.19557,0.0408803,2.57708
acSystem[100],3.4628,1.79455,2.58061,0.0996644,3.79866,7.07237,2.06791,0.0264544,8.07106
acSystem_std,2.50899,0.75718,1.07855,1.15138,3.0118,3.86948,2.029,0.02596,10.11387
thermal_isolation[1],1.99842,1.36227,1.9484,-1.12013,2.2309,4.98462,2.04564,0.0261694,7.11701
thermal_isolation[2],-0.840875,2.8821,4.09919,-6.36628,-1.66519,5.73823,2.02291,0.0258787,18.9879
thermal_isolation[3],0.356271,0.877888,1.33199,-1.32463,0.41094,2.7113,2.30208,0.02945,4.59748
thermal_isolation[4],0.00578695,2.04102,3.00269,-5.82229,0.290673,3.72766,2.16435,0.0276881,6.95229
thermal_isolation[5],3.60068,3.15031,4.48035,-3.72596,4.37644,9.3457,2.02263,0.0258751,12.6271
thermal_isolation[6],2.02424,2.30132,3.35679,-2.0372,1.0546,6.22927,2.12762,0.0272183,5.58954
thermal_isolation[7],-1.02895,1.77057,2.56344,-5.2667,-0.724609,2.13581,2.09615,0.0268157,7.41948
thermal_isolation[8],-0.924768,0.470457,0.756802,-2.22791,-0.661034,0.0307997,2.58777,0.0331048,2.23536
thermal_isolation[9],-1.01927,0.559651,0.828175,-2.55511,-0.957911,-0.0116548,2.18983,0.028014,4.31577
thermal_isolation[10],2.98358,2.52258,3.6266,-1.95027,3.83575,7.54902,2.06686,0.026441,11.2051
thermal_isolation[11],2.11189,1.09573,1.66077,0.200965,1.86947,4.92903,2.29727,0.0293885,4.34981
thermal_isolation[12],0.0507938,3.12087,4.43286,-6.44332,-0.208902,6.53445,2.01751,0.0258096,15.7136
thermal_isolation[13],0.843559,1.53558,2.1873,-2.63384,0.851459,3.90365,2.02895,0.0259559,10.1808
thermal_isolation[14],-1.80325,1.08724,1.66798,-4.10725,-1.99199,0.97518,2.35358,0.0301088,2.82514
thermal_isolation[15],1.33324,1.46767,2.11948,-0.346607,0.367664,5.45237,2.08546,0.0266789,6.50917
thermal_isolation[16],1.84749,2.34879,3.35902,-2.48331,4.12669,5.80666,2.0452,0.0261639,10.2365
thermal_isolation[17],2.20196,2.46082,3.50265,-3.49515,3.83855,6.24448,2.02597,0.0259178,13.9316
thermal_isolation[18],0.511408,2.81336,4.00196,-3.0738,-1.06645,7.4072,2.02346,0.0258857,11.3743
thermal_isolation[19],1.69906,0.977901,1.44064,-0.924992,2.12344,3.27191,2.17029,0.0277641,4.30115
thermal_isolation[20],-1.25665,1.22591,1.94068,-3.6834,-2.24831,1.77442,2.50604,0.0320592,2.7088
thermal_isolation[21],1.53762,4.54487,6.45579,-5.43479,0.631855,12.3921,2.0177,0.025812,17.1278
thermal_isolation[22],2.951,2.76073,3.95373,-3.10066,2.90409,9.27935,2.05101,0.0262381,8.88648
thermal_isolation[23],0.802714,1.2258,1.82497,-2.29124,1.43191,3.00528,2.21652,0.0283555,3.48813
thermal_isolation[24],2.57369,1.95901,2.86741,-1.77708,1.88654,7.61258,2.14242,0.0274076,4.29549
thermal_isolation[25],1.55038,2.70911,3.84415,-4.28615,1.51996,7.21039,2.01348,0.0257581,19.4151
thermal_isolation[26],0.168869,2.12077,3.06541,-4.58518,0.867967,3.97486,2.08925,0.0267273,8.19617
thermal_isolation[27],-0.0479775,1.81405,2.63694,-5.08199,1.0702,3.52667,2.11301,0.0270313,7.73937
thermal_isolation[28],0.536903,2.62111,3.82058,-5.97161,1.30525,5.22719,2.12466,0.0271803,6.27721
thermal_isolation[29],-2.90915,2.50554,3.60037,-8.7431,-1.19053,2.28033,2.06486,0.0264154,9.61957
thermal_isolation[30],-0.340146,1.04285,1.71825,-3.50766,-0.842074,2.3066,2.71472,0.0347289,3.0029
thermal_isolation[31],-1.82778,1.98452,2.96911,-6.59237,-1.69955,3.04748,2.23842,0.0286356,5.54694
thermal_isolation[32],1.38959,3.08185,4.42297,-6.30638,2.37129,6.61018,2.05971,0.0263494,8.31496
thermal_isolation[33],-0.134495,1.68294,2.40459,-3.56548,-0.649877,3.42919,2.04149,0.0261163,8.38208
thermal_isolation[34],2.09106,1.62724,2.35944,-1.12159,2.2163,5.18033,2.1024,0.0268956,5.21337
thermal_isolation[35],2.40022,1.17976,1.83026,-1.13674,2.72783,5.30638,2.4068,0.0307897,2.74475
thermal_isolation[36],4.84436,2.60846,3.70987,-1.06773,5.39061,10.1553,2.02279,0.0258771,12.5855
thermal_isolation[37],0.329925,2.33361,3.39604,-6.60594,1.56789,4.77299,2.11782,0.0270929,5.68017
thermal_isolation[38],2.56903,2.8266,4.03686,-3.25471,2.33483,8.26688,2.03966,0.026093,12.7509
thermal_isolation[39],1.75019,4.05662,5.76864,-2.26917,-1.61078,11.9519,2.02218,0.0258693,12.33
thermal_isolation[40],-0.992481,1.61348,2.31793,-4.51387,-0.404323,1.72388,2.06383,0.0264022,7.21868
thermal_isolation[41],-0.0759211,1.28926,2.01819,-2.8149,-0.647719,2.87459,2.45045,0.031348,3.71645
thermal_isolation[42],1.53313,1.07291,1.58687,-0.809971,2.09186,4.23101,2.18755,0.0279848,4.69509
thermal_isolation[43],0.27876,1.40616,2.14573,-1.55411,-0.311628,5.31427,2.32853,0.0297884,3.12933
thermal_isolation[44],-0.940066,2.44697,3.47761,-6.95105,1.0357,2.35893,2.01977,0.0258385,12.6968
thermal_isolation[45],0.528886,2.47695,3.56318,-5.10245,3.15763,4.51472,2.06938,0.0264732,6.77322
thermal_isolation[46],-0.56587,2.15248,3.06287,-3.17959,-2.03343,4.70696,2.0248,0.0259028,12.9947
thermal_isolation[47],0.516061,1.17144,1.67827,-1.89961,0.429778,3.15985,2.05249,0.0262571,7.58802
thermal_isolation[48],-2.62248,1.66841,2.4644,-7.39912,-2.00182,0.906512,2.18179,0.0279112,4.46267
thermal_isolation[49],3.79138,2.48998,3.5465,0.132579,2.54408,10.1319,2.02866,0.0259522,15.3575
thermal_isolation[50],1.09196,1.14121,1.74435,-2.00074,2.04956,2.97925,2.33633,0.0298882,4.59602
thermal_isolation[51],1.78625,2.98442,4.25574,-3.28585,0.979279,9.01452,2.03344,0.0260133,16.464
thermal_isolation[52],1.92606,1.2532,1.82865,-0.000423891,0.977809,4.88786,2.12921,0.0272386,6.70299
thermal_isolation[53],0.328204,0.754583,1.1583,-1.18933,-0.0216922,2.15312,2.35628,0.0301434,3.33537
thermal_isolation[54],0.772089,1.8663,2.67072,-2.15884,0.563765,5.2657,2.04782,0.0261973,8.42681
thermal_isolation[55],-0.0453684,2.78975,3.991,-7.18879,1.18755,4.19005,2.0466,0.0261817,7.83753
thermal_isolation[56],-1.85277,3.48165,4.9463,-10.296,-0.785144,4.16567,2.01833,0.02582,16.9066
thermal_isolation[57],0.867844,3.24827,4.61834,-6.80053,2.30089,5.46121,2.02148,0.0258603,15.4303
thermal_isolation[58],0.910943,1.46897,2.10505,-2.80584,1.30582,3.54172,2.05354,0.0262705,7.7786
thermal_isolation[59],1.75094,1.24558,1.86069,-1.42739,2.23959,3.79174,2.23155,0.0285478,5.01704
thermal_isolation[60],0.668251,1.8193,2.60873,-4.17563,2.33291,2.6795,2.05612,0.0263036,8.22204
thermal_isolation[61],2.27419,1.98738,2.92436,-0.75177,1.22116,7.70339,2.16522,0.0276992,5.7801
thermal_isolation[62],1.50028,2.60976,3.73916,-2.8548,1.31662,7.42826,2.0528,0.0262611,10.4379
thermal_isolation[63],0.968988,2.05963,2.94437,-3.10452,0.941035,5.39466,2.04365,0.026144,12.8669
thermal_isolation[64],0.976381,1.34448,2.00955,-2.42151,1.75045,3.84557,2.23401,0.0285793,6.16813
thermal_isolation[65],-2.07333,3.2591,4.65348,-9.48476,-0.300492,3.62737,2.03874,0.0260812,11.9942
thermal_isolation[66],1.21605,1.4877,2.17198,-1.88112,2.12385,3.85416,2.13147,0.0272675,5.88463
thermal_isolation[67],1.17769,3.0742,4.37404,-5.79601,2.42306,7.05659,2.02443,0.0258981,17.148
thermal_isolation[68],-2.18555,0.585305,1.10666,-3.73775,-2.42955,-0.390353,3.5749,0.045733,2.36129
thermal_isolation[69],0.285806,0.755751,1.16669,-1.10583,0.246646,2.28596,2.38317,0.0304875,3.9854
thermal_isolation[70],2.13368,1.70053,2.41315,-0.17993,1.36414,6.28406,2.01372,0.0257611,17.8129
thermal_isolation[71],4.20415,1.41657,2.05818,1.212,4.31951,7.34371,2.11103,0.0270059,5.42333
thermal_isolation[72],3.51735,2.10099,3.09723,0.216365,2.42545,8.65949,2.17319,0.0278012,4.00648
thermal_isolation[73],-1.46543,2.23681,3.17515,-6.15996,0.783782,1.89262,2.01498,0.0257772,18.009
thermal_isolation[74],-2.17399,1.01144,1.57249,-4.88067,-2.42581,0.230571,2.41714,0.0309219,4.29364
thermal_isolation[75],-0.147931,2.15108,3.07961,-3.30471,-1.38611,5.21814,2.04965,0.0262208,8.42582
thermal_isolation[76],1.46808,3.40103,4.83142,-7.13797,3.91522,5.98653,2.01803,0.0258163,12.9202
thermal_isolation[77],0.991739,1.29917,1.87226,-1.31154,0.689575,3.22023,2.07682,0.0265683,7.57615
thermal_isolation[78],0.487792,1.06263,1.58371,-1.25264,0.218133,3.73233,2.2212,0.0284154,4.26251
thermal_isolation[79],0.587294,3.05211,4.34728,-4.17432,-1.09607,7.34571,2.02878,0.0259538,10.1475
thermal_isolation[80],0.460068,3.11962,4.42387,-7.413,2.63002,4.09723,2.01095,0.0257256,35.2365
thermal_isolation[81],-2.40401,1.24604,1.85614,-4.06228,-3.11969,1.61389,2.219,0.0283872,3.48709
thermal_isolation[82],0.985407,2.07086,3.00496,-3.94923,1.72565,4.72759,2.1056,0.0269365,7.99158
thermal_isolation[83],-0.564626,2.04927,2.94081,-4.31538,-1.32687,4.37998,2.05938,0.0263452,9.42039
thermal_isolation[84],-2.02303,1.12729,1.72934,-4.55944,-2.88057,0.409475,2.3534,0.0301065,2.75456
thermal_isolation[85],4.33033,2.96714,4.26251,-2.61486,6.44836,9.36607,2.06373,0.0264009,6.62667
thermal_isolation[86],-0.466063,0.649361,0.975055,-2.0455,-0.436403,0.789753,2.25469,0.0288438,5.59488
thermal_isolation[87],1.05146,2.52299,3.67249,-4.99818,1.86366,5.75639,2.11881,0.0271055,5.7559
thermal_isolation[88],1.78842,2.26257,3.21979,-3.46337,3.45808,5.18083,2.02513,0.0259071,12.5462
thermal_isolation[89],-0.548867,2.95488,4.25316,-4.77175,-2.52632,6.82127,2.07178,0.0265039,8.13498
thermal_isolation[90],2.13125,3.17602,4.55638,-4.88192,4.11204,7.63896,2.05812,0.0263292,11.999
thermal_isolation[91],-2.23171,2.42217,3.44036,-8.08477,0.0478669,1.2221,2.01743,0.0258085,15.1597
thermal_isolation[92],0.3079,1.89559,2.70357,-3.52062,0.170054,4.79447,2.03417,0.0260227,9.61675
thermal_isolation[93],-0.157049,2.47333,3.52417,-6.06343,0.372317,4.24858,2.03024,0.0259725,11.371
thermal_isolation[94],1.69704,4.2541,6.03947,-6.40671,1.2584,10.954,2.01549,0.0257838,25.2255
thermal_isolation[95],-0.673541,3.14585,4.46761,-8.46069,1.64644,2.70937,2.01686,0.0258012,15.0371
thermal_isolation[96],-2.59186,2.70788,3.85533,-7.44446,-2.47399,3.78283,2.02705,0.0259316,10.3684
thermal_isolation[97],0.276229,1.72204,2.49575,-3.46182,0.159649,3.76073,2.10046,0.0268707,5.16623
thermal_isolation[98],-2.34016,2.99685,4.26108,-7.31233,-3.24959,5.03884,2.02167,0.0258628,12.7516
thermal_isolation[99],-0.0388802,3.31862,4.71833,-7.44472,3.08003,4.94811,2.02144,0.0258598,12.46
thermal_isolation[100],-1.36008,3.1147,4.44489,-7.66526,-1.672,5.57194,2.03652,0.0260528,11.1678
thermal_isolation_std,3.5942,0.7039,1.0248,2.4064,3.7476,4.9544,2.1196,0.0271,7.2253
ventSystem[1],-1.35027,2.64318,3.83589,-6.12718,-2.35815,4.83277,2.1061,0.0269429,5.42551
ventSystem[2],0.00384895,1.27381,1.85394,-2.5226,-0.076952,3.1741,2.11827,0.0270986,6.6091
ventSystem[3],-1.15257,1.03567,1.49642,-3.33722,-0.502838,0.924535,2.08766,0.026707,6.20578
ventSystem[4],1.57729,2.04928,2.94842,-2.09162,0.719697,6.76805,2.07002,0.0264813,7.80205
ventSystem[5],0.906033,1.74671,2.50301,-3.34501,1.43496,3.99473,2.05346,0.0262695,9.91846
ventSystem[6],-0.20571,2.78133,3.94945,-4.71375,-0.567977,6.45002,2.01636,0.0257949,15.612
ventSystem[7],-1.01025,1.34264,2.01111,-3.26557,-1.12146,2.44646,2.24365,0.0287026,5.15264
ventSystem[8],-0.849337,1.18703,1.71318,-3.73321,-0.171813,1.06412,2.08297,0.026647,9.40613
ventSystem[9],-0.126789,0.500308,0.824774,-1.47995,-0.348444,1.6758,2.71766,0.0347665,2.16043
ventSystem[10],-0.677922,1.75714,2.50065,-4.07818,0.430088,2.88365,2.02533,0.0259097,10.9532
ventSystem[11],0.295575,2.95322,4.24328,-5.73251,-0.189976,6.29993,2.06449,0.0264106,6.79876
ventSystem[12],-1.42178,2.56571,3.67135,-7.7,0.585426,1.5909,2.04756,0.026194,9.60785
ventSystem[13],-0.517029,1.81439,2.60982,-3.838,0.729754,3.60319,2.06901,0.0264684,11.2476
ventSystem[14],-0.841646,1.60413,2.34978,-3.46335,-1.96911,3.28176,2.14575,0.0274501,4.45041
ventSystem[15],-1.95708,2.52691,3.58981,-8.22536,-0.770548,2.34836,2.01818,0.0258182,26.752
ventSystem[16],-2.12273,2.05652,2.91572,-6.19944,-1.52348,2.04828,2.01014,0.0257153,23.1982
ventSystem[17],1.05163,1.38467,1.97191,-2.07249,1.31693,3.67706,2.02807,0.0259447,10.6221
ventSystem[18],1.38306,4.26599,6.05226,-9.17323,4.74048,6.57005,2.01278,0.0257491,20.1481
ventSystem[19],1.75316,0.91497,1.37403,-0.305411,1.90668,4.04349,2.25515,0.0288497,4.8317
ventSystem[20],-0.949622,3.09329,4.3935,-8.12671,0.418933,3.93127,2.01735,0.0258076,15.7128
ventSystem[21],1.19937,0.900917,1.40111,-0.67982,0.782143,3.61725,2.41867,0.0309415,3.36214
ventSystem[22],-0.379077,1.81866,2.58078,-4.91154,0.554175,2.21636,2.01372,0.0257611,17.9012
ventSystem[23],-1.32256,2.35778,3.351,-6.41395,-0.972965,3.46743,2.01996,0.0258409,14.7065
ventSystem[24],0.103886,2.8254,4.02628,-5.61165,0.198263,6.39187,2.03071,0.0259785,10.6045
ventSystem[25],0.543705,1.96562,2.80951,-3.5604,2.3397,3.8936,2.04296,0.0261352,10.7533
ventSystem[26],-2.47893,3.26218,4.63105,-7.00124,-1.46917,4.95384,2.01531,0.0257814,15.5116
ventSystem[27],-0.369874,2.3085,3.28391,-5.10139,-0.36012,4.77692,2.02359,0.0258874,13.2734
ventSystem[28],0.0498803,2.5887,3.72401,-6.0237,1.16941,4.95946,2.06946,0.0264741,8.83778
ventSystem[29],-0.759293,2.18469,3.1162,-4.62606,-0.300869,3.78604,2.03455,0.0260276,9.89659
ventSystem[30],-0.980813,2.25764,3.28529,-4.19897,-3.05258,3.93806,2.11757,0.0270896,5.21963
ventSystem[31],-1.31113,1.51061,2.15464,-4.13664,-0.984157,2.02485,2.03442,0.026026,10.794
ventSystem[32],-0.619377,2.39564,3.40479,-5.96328,-0.233692,3.91535,2.01994,0.0258406,13.5492
ventSystem[33],1.0789,1.5825,2.26079,-1.60919,0.407342,5.12531,2.04095,0.0261095,8.05468
ventSystem[34],-0.0591937,3.54655,5.03337,-8.46518,1.59005,5.42415,2.01421,0.0257674,17.4872
ventSystem[35],0.673697,2.6188,3.73601,-4.18436,2.23506,5.82092,2.03522,0.0260362,11.4319
ventSystem[36],-0.277714,1.56199,2.42614,-3.04296,-0.612006,4.9608,2.41255,0.0308632,4.63884
ventSystem[37],0.414693,1.62818,2.43368,-2.04649,-0.768792,4.61329,2.2342,0.0285816,4.40251
ventSystem[38],-1.75009,2.38389,3.44577,-6.44779,-1.86293,4.38036,2.08929,0.0267279,6.80567
ventSystem[39],-1.03914,2.29632,3.33587,-5.32118,-1.15383,5.23777,2.11034,0.0269972,6.6613
ventSystem[40],-0.759163,2.34673,3.37909,-5.36164,0.856255,4.23991,2.07336,0.0265241,12.7569
ventSystem[41],-1.11327,0.711528,1.03536,-2.48526,-0.992197,0.379804,2.11738,0.0270873,4.5019
ventSystem[42],-0.716112,1.67901,2.49592,-3.83782,-1.89585,3.13409,2.20981,0.0282697,4.9925
ventSystem[43],-0.395982,2.0158,2.90025,-5.38114,0.737219,3.14433,2.07002,0.0264813,13.3624
ventSystem[44],-3.2493,1.44583,2.06757,-6.27426,-2.49738,-0.323095,2.04495,0.0261606,8.41702
ventSystem[45],0.952198,1.82793,2.61779,-1.69092,0.459761,5.81357,2.05091,0.0262369,8.27979
ventSystem[46],-0.009656,2.91228,4.14471,-6.58159,0.47766,4.84802,2.02546,0.0259113,15.9459
ventSystem[47],-0.391243,2.66043,3.79692,-6.27434,1.03158,3.64601,2.03685,0.026057,11.6157
ventSystem[48],-0.177322,2.11891,3.01363,-5.26147,0.84021,3.38372,2.02282,0.0258775,15.7142
ventSystem[49],0.163518,2.07083,2.94183,-4.67004,0.721262,3.85134,2.01812,0.0258174,15.5449
ventSystem[50],-0.313968,3.26158,4.66246,-7.21146,-0.0129694,6.60524,2.0435,0.0261421,12.6871
ventSystem[51],-0.192224,2.29134,3.26131,-5.89959,1.40813,2.37725,2.02584,0.0259161,10.5969
ventSystem[52],-0.715426,2.61687,3.761,-6.65358,1.6161,2.80939,2.06558,0.0264245,6.61755
ventSystem[53],1.14062,2.13025,3.05199,-3.7253,1.98223,4.83565,2.05261,0.0262586,6.95617
ventSystem[54],-1.75648,1.56249,2.35877,-5.07956,-1.59892,2.71153,2.27895,0.0291541,4.02779
ventSystem[55],1.6,2.06189,2.93656,-1.94137,0.951542,6.51689,2.02837,0.0259485,11.1774
ventSystem[56],-2.04701,1.33047,2.0656,-5.20343,-1.57634,0.409578,2.41035,0.0308351,2.80688
ventSystem[57],0.381846,1.50236,2.18225,-2.04295,-0.599005,4.73488,2.1099,0.0269915,6.54261
ventSystem[58],-0.547153,1.43921,2.20051,-4.40004,0.0490268,2.5961,2.33775,0.0299064,3.48284
ventSystem[59],-2.512,0.842457,1.24693,-4.18898,-3.2333,-0.870878,2.19071,0.0280253,5.3227
ventSystem[60],1.4055,1.40859,2.05204,-1.78137,2.30134,4.00905,2.12227,0.0271497,4.92419
ventSystem[61],0.297157,2.3101,3.28538,-5.33517,1.38713,4.00942,2.02258,0.0258745,14.1291
ventSystem[62],-1.21832,2.87409,4.08087,-7.021,1.24952,3.85056,2.01607,0.0257911,15.4758
ventSystem[63],-3.68915,0.656659,0.962863,-5.22618,-3.75375,-2.28536,2.15005,0.0275052,4.27973
ventSystem[64],-0.737859,1.42123,2.07627,-2.57696,-2.07219,3.06644,2.13423,0.0273028,6.26727
ventSystem[65],-0.999725,2.03428,2.90799,-5.46396,0.12393,2.48613,2.04345,0.0261414,8.71033
ventSystem[66],0.750368,0.503705,0.769906,-0.809027,0.999193,1.59173,2.33627,0.0298874,4.38294
ventSystem[67],-0.444246,1.85158,2.68926,-3.38571,-0.557983,4.06136,2.10951,0.0269865,4.72507
ventSystem[68],-0.777327,2.33729,3.32402,-6.53066,0.978889,2.70523,2.02256,0.0258742,12.9134
ventSystem[69],-2.55021,1.64041,2.4333,-6.83282,-1.8536,0.661674,2.20032,0.0281483,6.342
ventSystem[70],0.157476,2.98988,4.25558,-4.15273,1.01412,5.84284,2.02586,0.0259164,10.6824
ventSystem[71],-0.716867,1.60413,2.31844,-3.38902,-1.40966,3.05038,2.08889,0.0267227,5.79076
ventSystem[72],-1.36717,1.69372,2.49795,-4.72619,-0.622417,1.5417,2.17513,0.027826,4.58637
ventSystem[73],-1.36026,2.00167,2.84079,-6.22581,-0.568936,1.84991,2.01417,0.0257669,17.4347
ventSystem[74],3.13569,3.11192,4.42196,-2.45029,6.60784,8.93224,2.01916,0.0258307,17.2856
ventSystem[75],-1.24507,0.31465,0.645508,-2.25719,-1.12458,-0.272311,4.2087,0.053841,1.92989
ventSystem[76],0.424081,1.99252,2.84375,-4.15963,1.06254,4.04036,2.03695,0.0260582,9.20687
ventSystem[77],-1.3588,0.748184,1.14914,-2.45732,-1.67925,1.22711,2.35902,0.0301784,2.7577
ventSystem[78],-1.99547,1.34056,1.93079,-4.76825,-2.06277,1.0382,2.07442,0.0265376,6.10816
ventSystem[79],1.16462,1.5726,2.25769,-2.94194,1.61675,3.90561,2.06106,0.0263667,8.76862
ventSystem[80],-0.798967,1.43431,2.04677,-4.30939,-0.00510903,1.4023,2.03636,0.0260507,10.3262
ventSystem[81],0.0356321,1.442,2.05969,-2.22139,0.250974,3.04737,2.04021,0.0261,12.1312
ventSystem[82],-2.23778,2.29218,3.25682,-6.85438,-0.0770724,1.56774,2.01879,0.025826,14.0372
ventSystem[83],-1.95117,1.62434,2.31008,-5.80768,-1.33453,0.528387,2.02255,0.0258741,14.798
ventSystem[84],-0.806371,1.72449,2.44719,-3.65353,0.816372,2.23803,2.01379,0.025762,17.4939
ventSystem[85],-1.18678,2.09037,3.02114,-5.42395,-1.88025,3.44639,2.08878,0.0267214,7.18508
ventSystem[86],-0.222422,2.27853,3.27392,-5.41575,0.201021,4.39986,2.06455,0.0264114,8.59115
ventSystem[87],-0.799382,1.9917,2.91123,-5.26633,0.139662,3.28293,2.13652,0.027332,5.07042
ventSystem[88],-1.13417,1.4558,2.22844,-3.97022,-1.61268,2.50054,2.34315,0.0299755,3.75957
ventSystem[89],-0.127862,2.18528,3.11191,-3.95483,-0.794096,4.86576,2.02787,0.0259421,10.9995
ventSystem[90],-1.04134,2.30304,3.29632,-5.99655,0.201755,3.04581,2.04859,0.0262072,7.957
ventSystem[91],-3.48966,1.74593,2.49895,-7.30816,-3.27143,0.129457,2.04863,0.0262077,7.39791
ventSystem[92],-2.09661,1.67484,2.41772,-6.15702,-1.64822,0.908658,2.08386,0.0266584,7.03009
ventSystem[93],-0.750206,0.954786,1.43594,-3.07618,-0.401439,1.53819,2.26183,0.0289351,3.88753
ventSystem[94],2.33635,2.95444,4.20444,-4.90581,3.8946,6.18217,2.02519,0.0259079,11.5443
ventSystem[95],-0.558177,1.22189,1.83012,-3.5698,-0.30765,1.97138,2.24333,0.0286984,3.8126
ventSystem[96],0.143402,2.50071,3.57834,-5.17166,1.23274,5.31838,2.04757,0.0261941,7.70584
ventSystem[97],-3.42217,2.11249,3.02256,-7.1085,-4.09192,2.03642,2.04721,0.0261895,10.2767
ventSystem[98],-2.74937,0.812807,1.21022,-4.51436,-2.12743,-1.53386,2.21695,0.028361,4.78442
